official_id,platform,handle,profile_url,verified,follower_count,last_updated
ea1dd54bf7adcb48,x,kishida230,https://twitter.com/kishida230,,,2025-10-17 22:32:20
ea1dd54bf7adcb48,x,kishida230,https://twitter.com/kishida230?ref_src=twsrc%5Etfw,,,2025-10-17 22:32:20
ea1dd54bf7adcb48,instagram,fumio_kishida,https://www.instagram.com/fumio_kishida/,,,2025-10-17 22:32:20
ea1dd54bf7adcb48,facebook,kishdafumio,https://www.facebook.com/kishdafumio,,,2025-10-17 22:32:20
ea1dd54bf7adcb48,facebook,kishdafumio,https://www.facebook.com/kishdafumio/,,,2025-10-17 22:32:20
ea1dd54bf7adcb48,youtube,UCuuVLJljOCZqCie0k0Z6aRg,https://www.youtube.com/channel/UCuuVLJljOCZqCie0k0Z6aRg,,,2025-10-17 22:32:20
31b6cf50ff244347,x,1484_Rintaro,https://twitter.com/1484_Rintaro,,,2025-10-17 22:32:21
31b6cf50ff244347,instagram,ishibashi_rintaro,https://www.instagram.com/ishibashi_rintaro/,,,2025-10-17 22:32:21
31b6cf50ff244347,facebook,1484.rintaro,https://www.facebook.com/1484.rintaro/,,,2025-10-17 22:32:21
